pid1,qid1,pid2,count,probability,context
107,,276,7,1.6375877864024066e-05,item
107,,277,4,9.35764449372804e-06,item
107,,279,17,3.976998909834417e-05,item
107,,281,4922,0.011514581549532351,item
107,,287,5,1.1697055617160049e-05,item
107,,291,8,1.871528898745608e-05,item
107,,296,4,9.35764449372804e-06,item
107,,297,8,1.871528898745608e-05,item
107,,298,8,1.871528898745608e-05,item
107,,299,8,1.871528898745608e-05,item
107,,300,1074,0.0025125275465659783,item
107,,304,1,2.33941112343201e-06,item
107,,306,2,4.67882224686402e-06,item
107,,345,1357,0.0031745808944972373,item
107,,348,16,3.743057797491216e-05,item
107,,349,11173,0.026138240482105845,item
107,,357,60,0.0001403646674059206,item
107,,358,7,1.6375877864024066e-05,item
107,,360,91,0.0002128864122323129,item
107,,361,518,0.001211814961937781,item
107,,364,425,0.0009942497274586042,item
107,,366,11,2.5733522357752108e-05,item
107,,370,1,2.33941112343201e-06,item
107,,371,3,7.018233370296029e-06,item
107,,373,32577,0.07621099616804458,item
107,,375,5,1.1697055617160049e-05,item
107,,376,95,0.00022224405672604093,item
107,,377,5,1.1697055617160049e-05,item
107,,380,10,2.3394111234320098e-05,item
107,,392,1,2.33941112343201e-06,item
107,,393,1,2.33941112343201e-06,item
107,,395,44,0.00010293408943100843,item
107,,400,108,0.00025265640133065705,item
107,,402,86,0.00020118935661515283,item
107,,403,61,0.0001427040785293526,item
107,,404,109,0.0002549958124540891,item
107,,407,8,1.871528898745608e-05,item
107,,408,18,4.210940022177618e-05,item
107,,409,5,1.1697055617160049e-05,item
107,,410,1,2.33941112343201e-06,item
107,,411,16,3.743057797491216e-05,item
107,,412,7,1.6375877864024066e-05,item
107,,413,21,4.9127633592072206e-05,item
107,,417,1,2.33941112343201e-06,item
107,,418,1,2.33941112343201e-06,item
107,,421,188,0.0004398092912052178,item
107,,427,1,2.33941112343201e-06,item
107,,434,740,0.001731164231339687,item
107,,435,30,7.01823337029603e-05,item
107,,436,69,0.00016141936751680867,item
107,,437,46,0.00010761291167787245,item
107,,440,1,2.33941112343201e-06,item
107,,442,8734,0.020432416752055173,item
107,,443,6,1.4036466740592058e-05,item
107,,448,5,1.1697055617160049e-05,item
107,,449,3,7.018233370296029e-06,item
107,,451,2,4.67882224686402e-06,item
107,,452,1,2.33941112343201e-06,item
107,,454,8,1.871528898745608e-05,item
107,,455,8,1.871528898745608e-05,item
107,,460,16,3.743057797491216e-05,item
107,,461,4,9.35764449372804e-06,item
107,,462,1,2.33941112343201e-06,item
107,,463,51,0.00011930996729503249,item
107,,466,821,0.00192065653233768,item
107,,470,81,0.0001894923009979928,item
107,,473,205,0.000479579280303562,item
107,,474,10,2.3394111234320098e-05,item
107,,479,27,6.316410033266426e-05,item
107,,485,1,2.33941112343201e-06,item
107,,487,1,2.33941112343201e-06,item
107,,488,4,9.35764449372804e-06,item
107,,495,73,0.0001707770120105367,item
107,,497,65,0.00015206172302308064,item
107,,500,5,1.1697055617160049e-05,item
107,,501,9,2.105470011088809e-05,item
107,,504,1,2.33941112343201e-06,item
107,,508,23,5.3806455838936225e-05,item
107,,509,44,0.00010293408943100843,item
107,,513,16,3.743057797491216e-05,item
107,,525,2,4.67882224686402e-06,item
107,,527,36,8.421880044355235e-05,item
107,,528,3,7.018233370296029e-06,item
107,,533,1,2.33941112343201e-06,item
107,,535,5,1.1697055617160049e-05,item
107,,539,3,7.018233370296029e-06,item
107,,542,1,2.33941112343201e-06,item
107,,547,2,4.67882224686402e-06,item
107,,549,38,8.889762269041637e-05,item
107,,552,1,2.33941112343201e-06,item
107,,559,46,0.00010761291167787245,item
107,,562,1,2.33941112343201e-06,item
107,,569,688,0.0016095148529212226,item
107,,570,359,0.0008398485933120914,item
107,,571,680,0.0015907995639337666,item
107,,575,2,4.67882224686402e-06,item
107,,576,183,0.00042811223558805777,item
107,,577,128,0.00029944462379929727,item
107,,580,47,0.00010995232280130445,item
107,,582,42,9.825526718414441e-05,item
107,,585,31,7.25217448263923e-05,item
107,,590,35,8.187938932012034e-05,item
107,,605,29,6.784292257952828e-05,item
107,,607,16,3.743057797491216e-05,item
107,,609,2,4.67882224686402e-06,item
107,,611,1,2.33941112343201e-06,item
107,,613,13,3.0412344604616126e-05,item
107,,619,5,1.1697055617160049e-05,item
107,,625,295851,0.6921171202784835,item
107,,629,1,2.33941112343201e-06,item
107,,631,39,9.123703381384838e-05,item
107,,632,1,2.33941112343201e-06,item
107,,633,2,4.67882224686402e-06,item
107,,640,2,4.67882224686402e-06,item
107,,641,1,2.33941112343201e-06,item
107,,646,71857,0.16810306509645392,item
107,,648,1,2.33941112343201e-06,item
107,,649,15935,0.03727851625188908,item
107,,664,7,1.6375877864024066e-05,item
107,,669,21,4.9127633592072206e-05,item
107,,670,1,2.33941112343201e-06,item
107,,674,10,2.3394111234320098e-05,item
107,,676,9,2.105470011088809e-05,item
107,,677,284,0.0006643927590546907,item
107,,691,22,5.1467044715504215e-05,item
107,,698,1,2.33941112343201e-06,item
107,,706,162,0.0003789846019959856,item
107,,708,21,4.9127633592072206e-05,item
107,,710,7,1.6375877864024066e-05,item
107,,722,128,0.00029944462379929727,item
107,,725,3,7.018233370296029e-06,item
107,,734,65,0.00015206172302308064,item
107,,735,20,4.6788222468640196e-05,item
107,,742,2,4.67882224686402e-06,item
107,,743,1,2.33941112343201e-06,item
107,,747,2,4.67882224686402e-06,item
107,,748,3,7.018233370296029e-06,item
107,,750,3,7.018233370296029e-06,item
107,,757,126,0.0002947658015524332,item
107,,758,1,2.33941112343201e-06,item
107,,765,533,0.0012469061287892613,item
107,,766,33,7.720056707325632e-05,item
107,,772,58,0.00013568584515905656,item
107,,773,2,4.67882224686402e-06,item
107,,774,10,2.3394111234320098e-05,item
107,,775,15,3.509116685148015e-05,item
107,,776,7,1.6375877864024066e-05,item
107,,778,1,2.33941112343201e-06,item
107,,779,1,2.33941112343201e-06,item
107,,781,1,2.33941112343201e-06,item
107,,782,26,6.082468920923225e-05,item
107,,791,2,4.67882224686402e-06,item
107,,793,3,7.018233370296029e-06,item
107,,800,1,2.33941112343201e-06,item
107,,804,46,0.00010761291167787245,item
107,,805,1,2.33941112343201e-06,item
107,,809,10,2.3394111234320098e-05,item
107,,814,651,0.0015229566413542384,item
107,,815,3,7.018233370296029e-06,item
107,,822,1,2.33941112343201e-06,item
107,,823,2,4.67882224686402e-06,item
107,,834,1,2.33941112343201e-06,item
107,,836,3,7.018233370296029e-06,item
107,,837,24,5.6145866962368234e-05,item
107,,840,13,3.0412344604616126e-05,item
107,,841,2,4.67882224686402e-06,item
107,,854,1,2.33941112343201e-06,item
107,,856,2143,0.005013358037514797,item
107,,858,1,2.33941112343201e-06,item
107,,865,8,1.871528898745608e-05,item
107,,868,1,2.33941112343201e-06,item
107,,882,5,1.1697055617160049e-05,item
107,,883,1,2.33941112343201e-06,item
107,,884,22,5.1467044715504215e-05,item
107,,898,3,7.018233370296029e-06,item
107,,901,1002,0.002344089945678874,item
107,,902,229,0.0005357251472659303,item
107,,906,6,1.4036466740592058e-05,item
107,,908,2,4.67882224686402e-06,item
107,,910,5797,0.01356156628253536,item
107,,914,3,7.018233370296029e-06,item
107,,921,19,4.444881134520819e-05,item
107,,930,1,2.33941112343201e-06,item
107,,935,79,0.00018481347875112875,item
107,,948,913,0.0021358823556934248,item
107,,949,3,7.018233370296029e-06,item
107,,950,2,4.67882224686402e-06,item
107,,957,7,1.6375877864024066e-05,item
107,,960,3,7.018233370296029e-06,item
107,,961,2,4.67882224686402e-06,item
107,,966,3,7.018233370296029e-06,item
107,,981,8,1.871528898745608e-05,item
107,,982,110,0.00025733522357752105,item
107,,984,5,1.1697055617160049e-05,item
107,,989,1,2.33941112343201e-06,item
107,,991,30,7.01823337029603e-05,item
107,,998,1584,0.0037056272195163035,item
107,,1001,2,4.67882224686402e-06,item
107,,1004,129,0.00030178403492272924,item
107,,1005,2,4.67882224686402e-06,item
107,,1006,5,1.1697055617160049e-05,item
107,,1017,1,2.33941112343201e-06,item
107,,1029,2,4.67882224686402e-06,item
107,,1036,1,2.33941112343201e-06,item
107,,1037,4,9.35764449372804e-06,item
107,,1049,6,1.4036466740592058e-05,item
107,,1050,1,2.33941112343201e-06,item
107,,1064,67,0.00015674054526994464,item
107,,1077,27001,0.06316643974378769,item
107,,1082,99,0.00023160170121976897,item
107,,1083,940,0.002199046456026089,item
107,,1110,1,2.33941112343201e-06,item
107,,1115,86,0.00020118935661515283,item
107,,1120,1,2.33941112343201e-06,item
107,,1133,1,2.33941112343201e-06,item
107,,1134,275,0.0006433380589438027,item
107,,1138,155,0.00036260872413196153,item
107,,1140,8,1.871528898745608e-05,item
107,,1142,6,1.4036466740592058e-05,item
107,,1144,1,2.33941112343201e-06,item
107,,1146,128,0.00029944462379929727,item
107,,1151,14,3.275175572804813e-05,item
107,,1174,33,7.720056707325632e-05,item
107,,1183,2,4.67882224686402e-06,item
107,,1200,1,2.33941112343201e-06,item
107,,1207,6,1.4036466740592058e-05,item
107,,1212,11,2.5733522357752108e-05,item
107,,1216,6,1.4036466740592058e-05,item
107,,1217,1,2.33941112343201e-06,item
107,,1218,1,2.33941112343201e-06,item
107,,1249,1,2.33941112343201e-06,item
107,,1258,1,2.33941112343201e-06,item
107,,1265,4,9.35764449372804e-06,item
107,,1273,7,1.6375877864024066e-05,item
107,,1281,5,1.1697055617160049e-05,item
107,,1284,5,1.1697055617160049e-05,item
108,,512,115,0.017673274934685724,item
108,,513,94,0.014445981250960504,item
108,,1027,1,0.0001536806516059628,item
108,,7,65,0.009989242354387582,item
108,,9,22,0.003380974335331182,item
108,,1037,2,0.0003073613032119256,item
108,,1038,15,0.002305209774089442,item
108,,1039,1,0.0001536806516059628,item
108,,921,1,0.0001536806516059628,item
108,,17,3,0.0004610419548178884,item
108,,18,1519,0.2334409097894575,item
108,,19,3749,0.5761487628707546,item
108,,20,1705,0.26202551098816657,item
108,,21,6418,0.9863224220070693,item
108,,22,120,0.018441678192715538,item
108,,535,26,0.003995696941755033,item
108,,536,1,0.0001536806516059628,item
108,,25,42,0.006454587367450438,item
108,,26,162,0.024896265560165973,item
108,,27,3518,0.5406485323497772,item
108,,1053,1,0.0001536806516059628,item
108,,31,6470,0.9943138158905793,item
108,,549,142,0.02182265252804672,item
108,,551,93,0.01429230059935454,item
108,,40,120,0.018441678192715538,item
108,,553,35,0.005378822806208698,item
108,,1066,23,0.0035346549869371448,item
108,,43,4,0.0006147226064238512,item
108,,45,14,0.002151529122483479,item
108,,1280,3,0.0004610419548178884,item
108,,51,1,0.0001536806516059628,item
108,,53,6,0.0009220839096357768,item
108,,54,40,0.0061472260642385125,item
108,,1080,3,0.0004610419548178884,item
108,,569,4177,0.6419240817581067,item
108,,570,2144,0.32949131704318424,item
108,,61,3,0.0004610419548178884,item
108,,66,3,0.0004610419548178884,item
108,,69,1989,0.30567081604426005,item
108,,241,97,0.014907023205778393,item
108,,781,2,0.0003073613032119256,item
108,,1196,2,0.0003073613032119256,item
108,,270,4,0.0006147226064238512,item
108,,599,1,0.0001536806516059628,item
108,,91,23,0.0035346549869371448,item
108,,94,5,0.0007684032580298141,item
108,,607,93,0.01429230059935454,item
108,,608,5,0.0007684032580298141,item
108,,97,1,0.0001536806516059628,item
108,,611,2,0.0003073613032119256,item
108,,101,320,0.0491778085139081,item
108,,102,278,0.042723221146457664,item
108,,103,91,0.013984939296142616,item
108,,106,2890,0.4441370831412325,item
108,,107,22,0.003380974335331182,item
108,,109,48,0.007376671277086215,item
108,,112,6,0.0009220839096357768,item
108,,119,137,0.021054249270016905,item
108,,1144,1,0.0001536806516059628,item
108,,1146,2,0.0003073613032119256,item
108,,123,3,0.0004610419548178884,item
108,,1151,1,0.0001536806516059628,item
108,,640,16,0.0024588904256954047,item
108,,1153,8,0.0012294452128477024,item
108,,131,1,0.0001536806516059628,item
108,,646,1344,0.206546795758414,item
108,,135,28,0.004303058244966958,item
108,,136,20,0.0030736130321192563,item
108,,138,1,0.0001536806516059628,item
108,,1047,4,0.0006147226064238512,item
108,,140,134,0.020593207315199015,item
108,,155,4,0.0006147226064238512,item
108,,156,5,0.0007684032580298141,item
108,,1050,32,0.0049177808513908095,item
108,,158,1,0.0001536806516059628,item
108,,1185,1,0.0001536806516059628,item
108,,1186,12,0.0018441678192715537,item
108,,166,840,0.12909174734900877,item
108,,169,2,0.0003073613032119256,item
108,,170,8,0.0012294452128477024,item
108,,172,198,0.030428769017980636,item
108,,175,24,0.0036883356385431073,item
108,,178,1,0.0001536806516059628,item
108,,691,138,0.02120792992162287,item
108,,1207,56,0.008606116489933917,item
108,,184,42,0.006454587367450438,item
108,,185,17,0.0026125710773013677,item
108,,189,1,0.0001536806516059628,item
108,,194,1,0.0001536806516059628,item
108,,195,5,0.0007684032580298141,item
108,,708,1,0.0001536806516059628,item
108,,710,6,0.0009220839096357768,item
108,,1229,2,0.0003073613032119256,item
108,,1233,2,0.0003073613032119256,item
108,,803,1,0.0001536806516059628,item
108,,213,2072,0.31842631012755496,item
108,,214,3313,0.5091439987705548,item
108,,730,6,0.0009220839096357768,item
108,,734,102,0.015675426463808206,item
108,,735,301,0.046257876133394805,item
108,,737,4,0.0006147226064238512,item
108,,227,2097,0.32226832641770403,item
108,,740,1,0.0001536806516059628,item
108,,742,13,0.0019978484708775167,item
108,,746,1,0.0001536806516059628,item
108,,39,255,0.039188566159520516,item
108,,1263,1,0.0001536806516059628,item
108,,552,1,0.0001536806516059628,item
108,,244,1931,0.29675733825111417,item
108,,245,18,0.0027662517289073307,item
108,,41,1,0.0001536806516059628,item
108,,1273,263,0.040418011372368216,item
108,,127,2,0.0003073613032119256,item
108,,725,2,0.0003073613032119256,item
108,,768,2,0.0003073613032119256,item
108,,1284,1,0.0001536806516059628,item
108,,726,3,0.0004610419548178884,item
108,,641,4,0.0006147226064238512,item
108,,264,1,0.0001536806516059628,item
108,,1290,1,0.0001536806516059628,item
108,,268,1470,0.22591055786076533,item
108,,269,1203,0.18487782388197327,item
108,,1045,3,0.0004610419548178884,item
108,,271,10,0.0015368065160596281,item
108,,279,2,0.0003073613032119256,item
108,,793,36,0.005532503457814661,item
108,,1309,8,0.0012294452128477024,item
108,,800,29,0.004456738896572922,item
108,,802,4,0.0006147226064238512,item
108,,1315,1,0.0001536806516059628,item
108,,647,1,0.0001536806516059628,item
108,,812,6,0.0009220839096357768,item
108,,1325,1,0.0001536806516059628,item
108,,648,2,0.0003073613032119256,item
108,,1331,1,0.0001536806516059628,item
108,,650,2,0.0003073613032119256,item
108,,835,4,0.0006147226064238512,item
108,,839,3,0.0004610419548178884,item
108,,854,1,0.0001536806516059628,item
108,,856,117,0.017980636237897647,item
108,,345,319,0.04902412786230213,item
108,,349,241,0.037037037037037035,item
108,,865,17,0.0026125710773013677,item
108,,866,8,0.0012294452128477024,item
108,,357,1,0.0001536806516059628,item
108,,358,5,0.0007684032580298141,item
108,,361,31,0.004764100199784847,item
108,,366,1,0.0001536806516059628,item
108,,370,1,0.0001536806516059628,item
108,,373,830,0.12755494083294913,item
108,,387,1,0.0001536806516059628,item
108,,902,17,0.0026125710773013677,item
108,,906,70,0.010757645612417396,item
108,,396,30,0.004610419548178884,item
108,,910,52,0.007991393883510067,item
108,,407,1,0.0001536806516059628,item
108,,409,74,0.011372368218841248,item
108,,410,26,0.003995696941755033,item
108,,411,1,0.0001536806516059628,item
108,,413,27,0.004149377593360996,item
108,,935,24,0.0036883356385431073,item
108,,937,10,0.0015368065160596281,item
108,,428,37,0.005686184109420624,item
108,,941,3,0.0004610419548178884,item
108,,157,7,0.0010757645612417396,item
108,,434,124,0.019056400799139388,item
108,,947,1,0.0001536806516059628,item
108,,1293,1,0.0001536806516059628,item
108,,949,47,0.007222990625480252,item
108,,950,45,0.006915629322268326,item
108,,951,3,0.0004610419548178884,item
108,,443,1,0.0001536806516059628,item
108,,450,4,0.0006147226064238512,item
108,,451,20,0.0030736130321192563,item
108,,161,2,0.0003073613032119256,item
108,,457,1,0.0001536806516059628,item
108,,460,1,0.0001536806516059628,item
108,,973,1,0.0001536806516059628,item
108,,463,447,0.06869525126786538,item
108,,990,13,0.0019978484708775167,item
108,,425,1,0.0001536806516059628,item
108,,485,2,0.0003073613032119256,item
108,,488,17,0.0026125710773013677,item
108,,1003,1,0.0001536806516059628,item
108,,1005,36,0.005532503457814661,item
108,,1006,115,0.017673274934685724,item
108,,495,14,0.002151529122483479,item
108,,496,13,0.0019978484708775167,item
108,,1015,19,0.0029199323805132933,item
108,,1017,37,0.005686184109420624,item
108,,767,8,0.0012294452128477024,item
108,,509,124,0.019056400799139388,item
108,,511,3,0.0004610419548178884,item
109,,512,13,0.007931665649786455,item
109,,513,102,0.06223306894447834,item
109,,7,99,0.06040268456375839,item
109,,9,59,0.03599755948749237,item
109,,10,1,0.0006101281269066504,item
109,,1038,6,0.0036607687614399025,item
109,,527,1,0.0006101281269066504,item
109,,921,2,0.0012202562538133007,item
109,,17,6,0.0036607687614399025,item
109,,18,1456,0.888346552776083,item
109,,19,1471,0.8974984746796827,item
109,,20,1119,0.6827333740085418,item
109,,21,1623,0.9902379499694935,item
109,,22,434,0.2647956070774863,item
109,,535,98,0.05979255643685174,item
109,,1048,2,0.0012202562538133007,item
109,,25,361,0.2202562538133008,item
109,,26,509,0.3105552165954851,item
109,,27,1306,0.7968273337400854,item
109,,1053,1,0.0006101281269066504,item
109,,31,1631,0.9951189749847468,item
109,,549,31,0.018913971934106162,item
109,,39,386,0.23550945698596706,item
109,,40,415,0.2532031726662599,item
109,,553,15,0.009151921903599756,item
109,,1066,12,0.007321537522879805,item
109,,43,2,0.0012202562538133007,item
109,,45,16,0.009762050030506406,item
109,,51,2,0.0012202562538133007,item
109,,53,286,0.174496644295302,item
109,,54,3,0.0018303843807199512,item
109,,569,1540,0.9395973154362416,item
109,,570,1179,0.7193410616229409,item
109,,66,6,0.0036607687614399025,item
109,,69,504,0.3075045759609518,item
109,,241,43,0.026235509456985967,item
109,,781,1,0.0006101281269066504,item
109,,1196,3,0.0018303843807199512,item
109,,599,1,0.0006101281269066504,item
109,,91,15,0.009151921903599756,item
109,,94,35,0.021354484441732765,item
109,,607,56,0.034167175106772425,item
109,,608,2,0.0012202562538133007,item
109,,97,19,0.011592434411226357,item
109,,611,2,0.0012202562538133007,item
109,,651,1,0.0006101281269066504,item
109,,101,70,0.04270896888346553,item
109,,102,340,0.20744356314826112,item
109,,103,66,0.040268456375838924,item
109,,941,1,0.0006101281269066504,item
109,,106,974,0.5942647956070775,item
109,,107,1,0.0006101281269066504,item
109,,108,48,0.02928615009151922,item
109,,112,1,0.0006101281269066504,item
109,,625,2,0.0012202562538133007,item
109,,1138,5,0.003050640634533252,item
109,,119,436,0.26601586333129956,item
109,,1150,1,0.0006101281269066504,item
109,,1045,16,0.009762050030506406,item
109,,640,14,0.008541793776693106,item
109,,131,3,0.0018303843807199512,item
109,,646,1331,0.8120805369127517,item
109,,135,40,0.024405125076266018,item
109,,136,49,0.02989627821842587,item
109,,138,4,0.0024405125076266015,item
109,,1047,3,0.0018303843807199512,item
109,,140,332,0.20256253813300792,item
109,,154,12,0.007321537522879805,item
109,,155,196,0.11958511287370348,item
109,,156,203,0.12385600976205004,item
109,,157,10,0.006101281269066504,item
109,,158,1,0.0006101281269066504,item
109,,1185,5,0.003050640634533252,item
109,,1186,12,0.007321537522879805,item
109,,166,486,0.2965222696766321,item
109,,172,58,0.035387431360585725,item
109,,691,472,0.28798047589993897,item
109,,1207,121,0.0738255033557047,item
109,,184,12,0.007321537522879805,item
109,,185,6,0.0036607687614399025,item
109,,1214,1,0.0006101281269066504,item
109,,195,3,0.0018303843807199512,item
109,,1220,2,0.0012202562538133007,item
109,,1222,2,0.0012202562538133007,item
109,,1229,5,0.003050640634533252,item
109,,1233,5,0.003050640634533252,item
109,,803,1,0.0006101281269066504,item
109,,213,1013,0.6180597925564368,item
109,,214,1370,0.835875533862111,item
109,,734,80,0.048810250152532035,item
109,,735,270,0.16473459426479561,item
109,,737,3,0.0018303843807199512,item
109,,738,3,0.0018303843807199512,item
109,,227,1192,0.7272727272727273,item
109,,740,3,0.0018303843807199512,item
109,,741,1,0.0006101281269066504,item
109,,742,12,0.007321537522879805,item
109,,1255,4,0.0024405125076266015,item
109,,745,1,0.0006101281269066504,item
109,,1258,2,0.0012202562538133007,item
109,,551,34,0.020744356314826115,item
109,,237,4,0.0024405125076266015,item
109,,1263,1,0.0006101281269066504,item
109,,552,1,0.0006101281269066504,item
109,,242,2,0.0012202562538133007,item
109,,723,1,0.0006101281269066504,item
109,,244,1212,0.7394752898108603,item
109,,245,114,0.06955460646735814,item
109,,1273,415,0.2532031726662599,item
109,,1151,7,0.004270896888346553,item
109,,1283,1,0.0006101281269066504,item
109,,1284,4,0.0024405125076266015,item
109,,726,3,0.0018303843807199512,item
109,,263,5,0.003050640634533252,item
109,,264,1,0.0006101281269066504,item
109,,1289,1,0.0006101281269066504,item
109,,1290,1,0.0006101281269066504,item
109,,268,889,0.5424039048200122,item
109,,269,715,0.436241610738255,item
109,,270,3,0.0018303843807199512,item
109,,271,13,0.007931665649786455,item
109,,279,1,0.0006101281269066504,item
109,,793,10,0.006101281269066504,item
109,,1307,1,0.0006101281269066504,item
109,,1309,33,0.020134228187919462,item
109,,287,1,0.0006101281269066504,item
109,,800,104,0.06345332519829164,item
109,,802,5,0.003050640634533252,item
109,,1315,2,0.0012202562538133007,item
109,,1321,2,0.0012202562538133007,item
109,,1325,1,0.0006101281269066504,item
109,,648,3,0.0018303843807199512,item
109,,1050,55,0.03355704697986577,item
109,,650,2,0.0012202562538133007,item
109,,835,2,0.0012202562538133007,item
109,,839,3,0.0018303843807199512,item
109,,841,4,0.0024405125076266015,item
109,,856,91,0.05552165954850519,item
109,,345,253,0.15436241610738255,item
109,,349,489,0.29835265405735206,item
109,,865,36,0.021964612568639415,item
109,,866,19,0.011592434411226357,item
109,,358,33,0.020134228187919462,item
109,,361,10,0.006101281269066504,item
109,,373,1362,0.8309945088468579,item
109,,898,5,0.003050640634533252,item
109,,902,19,0.011592434411226357,item
109,,906,312,0.19035997559487491,item
109,,396,59,0.03599755948749237,item
109,,910,408,0.24893227577791335,item
109,,402,1,0.0006101281269066504,item
109,,407,9,0.005491153142159854,item
109,,409,225,0.13727882855399634,item
109,,410,29,0.017693715680292862,item
109,,411,4,0.0024405125076266015,item
109,,412,1,0.0006101281269066504,item
109,,935,153,0.09334960341671751,item
109,,428,9,0.005491153142159854,item
109,,1266,1,0.0006101281269066504,item
109,,945,2,0.0012202562538133007,item
109,,434,321,0.19585112873703478,item
109,,947,29,0.017693715680292862,item
109,,949,135,0.08236729713239781,item
109,,950,149,0.09090909090909091,item
109,,951,1,0.0006101281269066504,item
109,,443,16,0.009762050030506406,item
109,,450,6,0.0036607687614399025,item
109,,451,27,0.01647345942647956,item
109,,463,183,0.11165344722391703,item
109,,990,3,0.0018303843807199512,item
109,,485,7,0.004270896888346553,item
109,,487,1,0.0006101281269066504,item
109,,1001,1,0.0006101281269066504,item
109,,1003,9,0.005491153142159854,item
109,,1005,132,0.08053691275167785,item
109,,1006,212,0.1293471629042099,item
109,,495,1,0.0006101281269066504,item
109,,497,1,0.0006101281269066504,item
109,,1015,79,0.04820012202562538,item
109,,1017,128,0.07809640024405125,item
109,,509,213,0.12995729103111653,item
109,,511,5,0.003050640634533252,item
110,,527,1,0.0005543237250554324,item
110,,921,38,0.02106430155210643,item
110,,17,1,0.0005543237250554324,item
110,,18,64,0.03547671840354767,item
110,,21,2,0.0011086474501108647,item
110,,31,1498,0.8303769401330376,item
110,,551,1,0.0005543237250554324,item
110,,50,1740,0.9645232815964523,item
110,,691,1,0.0005543237250554324,item
110,,948,1,0.0005543237250554324,item
110,,58,29,0.01607538802660754,item
110,,571,4,0.0022172949002217295,item
110,,1085,3,0.0016629711751662971,item
110,,577,94,0.052106430155210645,item
110,,580,1,0.0005543237250554324,item
110,,1104,2,0.0011086474501108647,item
110,,98,2,0.0011086474501108647,item
110,,106,1,0.0005543237250554324,item
110,,107,45,0.024944567627494457,item
110,,625,3,0.0016629711751662971,item
110,,629,16,0.008869179600886918,item
110,,1144,3,0.0016629711751662971,item
110,,123,1046,0.5798226164079823,item
110,,646,474,0.26274944567627495,item
110,,648,3,0.0016629711751662971,item
110,,138,2,0.0011086474501108647,item
110,,655,10,0.005543237250554324,item
110,,144,1,0.0005543237250554324,item
110,,155,453,0.25110864745011086,item
110,,156,443,0.24556541019955655,item
110,,161,6,0.0033259423503325942,item
110,,674,58,0.03215077605321508,item
110,,675,1,0.0005543237250554324,item
110,,170,1,0.0005543237250554324,item
110,,178,2,0.0011086474501108647,item
110,,179,414,0.229490022172949,item
110,,180,1,0.0005543237250554324,item
110,,212,263,0.1457871396895787,item
110,,725,16,0.008869179600886918,item
110,,214,71,0.0393569844789357,item
110,,736,11,0.006097560975609756,item
110,,227,54,0.02993348115299335,item
110,,747,7,0.003880266075388027,item
110,,750,1,0.0005543237250554324,item
110,,243,768,0.42572062084257206,item
110,,244,24,0.013303769401330377,item
110,,724,3,0.0016629711751662971,item
110,,268,74,0.041019955654102,item
110,,269,17,0.009423503325942351,item
110,,272,2,0.0011086474501108647,item
110,,275,4,0.0022172949002217295,item
110,,291,13,0.007206208425720621,item
110,,304,5,0.002771618625277162,item
110,,136,1258,0.697339246119734,item
110,,840,62,0.03436807095343681,item
110,,57,7,0.003880266075388027,item
110,,856,20,0.011086474501108648,item
110,,345,15,0.008314855875831485,item
110,,349,2,0.0011086474501108647,item
110,,357,161,0.08924611973392461,item
110,,361,17,0.009423503325942351,item
110,,364,1189,0.6590909090909091,item
110,,373,161,0.08924611973392461,item
110,,392,4,0.0022172949002217295,item
110,,393,2,0.0011086474501108647,item
110,,906,1,0.0005543237250554324,item
110,,396,2,0.0011086474501108647,item
110,,910,25,0.01385809312638581,item
110,,400,4,0.0022172949002217295,item
110,,404,2,0.0011086474501108647,item
110,,407,6,0.0033259423503325942,item
110,,409,3,0.0016629711751662971,item
110,,935,1,0.0005543237250554324,item
110,,434,1,0.0005543237250554324,item
110,,435,46,0.025498891352549888,item
110,,436,5,0.002771618625277162,item
110,,437,1,0.0005543237250554324,item
110,,950,1,0.0005543237250554324,item
110,,953,6,0.0033259423503325942,item
110,,957,402,0.22283813747228381,item
110,,449,4,0.0022172949002217295,item
110,,162,2,0.0011086474501108647,item
110,,989,12,0.0066518847006651885,item
110,,996,4,0.0022172949002217295,item
110,,495,148,0.082039911308204,item
111,,910,11,0.04435483870967742,item
111,,227,1,0.004032258064516129,item
111,,646,135,0.5443548387096774,item
111,,487,20,0.08064516129032258,item
111,,361,11,0.04435483870967742,item
111,,1245,1,0.004032258064516129,item
111,,1036,1,0.004032258064516129,item
111,,18,4,0.016129032258064516,item
111,,558,139,0.5604838709677419,item
111,,461,1,0.004032258064516129,item
111,,913,1,0.004032258064516129,item
111,,508,6,0.024193548387096774,item
111,,373,13,0.05241935483870968,item
111,,279,16,0.06451612903225806,item
111,,138,37,0.14919354838709678,item
111,,31,200,0.8064516129032258,item
112,,513,3,0.0007539582809751194,item
112,,6,14,0.0035184719778838906,item
112,,7,2,0.0005026388539834129,item
112,,969,14,0.0035184719778838906,item
112,,1036,8,0.0020105554159336515,item
112,,1037,12,0.0030158331239004774,item
112,,14,1,0.00025131942699170643,item
112,,527,71,0.01784367931641116,item
112,,16,1,0.00025131942699170643,item
112,,17,841,0.21135963810002514,item
112,,18,389,0.0977632570997738,item
112,,19,34,0.008544860517718019,item
112,,20,28,0.007036943955767781,item
112,,21,53,0.013319929630560442,item
112,,22,3,0.0007539582809751194,item
112,,535,3,0.0007539582809751194,item
112,,25,2,0.0005026388539834129,item
